year_window,GEOID,age_band,estimate,moe,weighted_estimate,weighted_moe,pct_in,tract_name
2014-2018,26161416200,0-4,189,69.02897942168927,34.0,12.4,18.0,Census Tract 4162
2014-2018,26161416200,5-9,234,96.7470929795826,42.1,17.4,18.0,Census Tract 4162
2014-2018,26161416200,10-14,495,102.53292154230269,89.1,18.5,18.0,Census Tract 4162
2014-2018,26161416200,15-17,207,65.6048778674269,37.3,11.8,18.0,Census Tract 4162
2014-2018,26161425000,total,4548,162,1851.0,65.9,40.7,Census Tract 4250
2014-2018,26161425000,0-4,129,67.00746227100382,52.5,27.3,40.7,Census Tract 4250
2014-2018,26161425000,5-9,217,88.60022573334676,88.3,36.1,40.7,Census Tract 4250
2014-2018,26161425000,10-14,383,122.87391912037313,155.9,50.0,40.7,Census Tract 4250
2014-2018,26161425000,15-17,281,95.46203433826456,114.4,38.9,40.7,Census Tract 4250
2014-2018,26161453000,total,5302,364,3790.9,260.3,71.5,Census Tract 4530
2014-2018,26161453000,0-4,285,115.27792503337314,203.8,82.4,71.5,Census Tract 4530
2014-2018,26161453000,5-9,288,101.5135458941318,205.9,72.6,71.5,Census Tract 4530
2014-2018,26161453000,10-14,209,69.35416353759881,149.4,49.6,71.5,Census Tract 4530
2014-2018,26161453000,15-17,188,64.35060217278468,134.4,46.0,71.5,Census Tract 4530
2014-2018,26161455000,total,5087,363,1887.3,134.7,37.1,Census Tract 4550
2014-2018,26161455000,0-4,455,140.71957930579524,168.8,52.2,37.1,Census Tract 4550
2014-2018,26161455000,5-9,289,105.20931517693668,107.2,39.0,37.1,Census Tract 4550
2014-2018,26161455000,10-14,520,157.8923684032892,192.9,58.6,37.1,Census Tract 4550
2014-2018,26161455000,15-17,190,92.00543462209176,70.5,34.1,37.1,Census Tract 4550
2014-2018,26161456000,total,5850,347,5850.0,347.0,100.0,Census Tract 4560
2014-2018,26161456000,0-4,277,155.90060936378666,277.0,155.9,100.0,Census Tract 4560
2014-2018,26161456000,5-9,584,156.3105882530035,584.0,156.3,100.0,Census Tract 4560
2014-2018,26161456000,10-14,481,184.2878183711555,481.0,184.3,100.0,Census Tract 4560
2014-2018,26161456000,15-17,317,132.3782459469833,317.0,132.4,100.0,Census Tract 4560
2014-2018,26161461000,total,7345,217,683.1,20.2,9.3,Census Tract 4610
2014-2018,26161461000,0-4,287,142.6954799564443,26.7,13.3,9.3,Census Tract 4610
2014-2018,26161461000,5-9,565,160.86018774078315,52.5,15.0,9.3,Census Tract 4610
2014-2018,26161461000,10-14,650,171.2074764722616,60.5,15.9,9.3,Census Tract 4610
2014-2018,26161461000,15-17,362,129.49517365523704,33.7,12.0,9.3,Census Tract 4610
2014-2018,26161464000,total,6068,20,321.6,1.1,5.3,Census Tract 4640
2014-2018,26161464000,0-4,199,130.29965464267357,10.5,6.9,5.3,Census Tract 4640
2014-2018,26161464000,5-9,301,138.05795884337854,16.0,7.3,5.3,Census Tract 4640
2014-2018,26161464000,10-14,386,163.80781422142226,20.5,8.7,5.3,Census Tract 4640
2014-2018,26161464000,15-17,349,122.57650672131263,18.5,6.5,5.3,Census Tract 4640
2014-2018,26161466000,total,2490,168,373.5,25.2,15.0,Census Tract 4660
2014-2018,26161466000,0-4,126,61.07372593840987,18.9,9.2,15.0,Census Tract 4660
2014-2018,26161466000,5-9,99,51.97114584074513,14.8,7.8,15.0,Census Tract 4660
2014-2018,26161466000,10-14,168,94.79451460923252,25.2,14.2,15.0,Census Tract 4660
2014-2018,26161466000,15-17,58,31.384709652950434,8.7,4.7,15.0,Census Tract 4660
2015-2019,26161400100,total,2348,403,2348.0,403.0,100.0,Census Tract 4001
2015-2019,26161400100,0-4,0,14.142135623730951,0.0,14.1,100.0,Census Tract 4001
2015-2019,26161400100,5-9,0,14.142135623730951,0.0,14.1,100.0,Census Tract 4001
2015-2019,26161400100,10-14,9,18.027756377319946,9.0,18.0,100.0,Census Tract 4001
2015-2019,26161400100,15-17,0,14.142135623730951,0.0,14.1,100.0,Census Tract 4001
2015-2019,26161400200,total,6143,328,6143.0,328.0,100.0,Census Tract 4002
2015-2019,26161400200,0-4,0,21.213203435596427,0.0,21.2,100.0,Census Tract 4002
2015-2019,26161400200,5-9,0,21.213203435596427,0.0,21.2,100.0,Census Tract 4002
2015-2019,26161400200,10-14,0,21.213203435596427,0.0,21.2,100.0,Census Tract 4002
2015-2019,26161400200,15-17,154,72.67048919609665,154.0,72.7,100.0,Census Tract 4002
2015-2019,26161400300,total,7393,777,7393.0,777.0,100.0,Census Tract 4003
2015-2019,26161400300,0-4,0,21.213203435596427,0.0,21.2,100.0,Census Tract 4003
2015-2019,26161400300,5-9,1,15.297058540778355,1.0,15.3,100.0,Census Tract 4003
2015-2019,26161400300,10-14,30,15.132745950421558,30.0,15.1,100.0,Census Tract 4003
2015-2019,26161400300,15-17,20,21.587033144922902,20.0,21.6,100.0,Census Tract 4003
2015-2019,26161400400,total,3087,222,3087.0,222.0,100.0,Census Tract 4004
2015-2019,26161400400,0-4,141,59.076221950967714,141.0,59.1,100.0,Census Tract 4004
2015-2019,26161400400,5-9,162,64.03124237432849,162.0,64.0,100.0,Census Tract 4004
2015-2019,26161400400,10-14,136,58.7962583843564,136.0,58.8,100.0,Census Tract 4004
2015-2019,26161400400,15-17,63,41.036569057366385,63.0,41.0,100.0,Census Tract 4004
2015-2019,26161400500,total,7332,1003,7332.0,1003.0,100.0,Census Tract 4005
2015-2019,26161400500,0-4,22,34.438350715445125,22.0,34.4,100.0,Census Tract 4005
2015-2019,26161400500,5-9,0,21.213203435596427,0.0,21.2,100.0,Census Tract 4005
2015-2019,26161400500,10-14,11,23.430749027719965,11.0,23.4,100.0,Census Tract 4005
2015-2019,26161400500,15-17,7,20.518284528683193,7.0,20.5,100.0,Census Tract 4005
2015-2019,26161400600,total,4714,367,4714.0,367.0,100.0,Census Tract 4006
2015-2019,26161400600,0-4,205,119.85407794480753,205.0,119.9,100.0,Census Tract 4006
2015-2019,26161400600,5-9,169,84.86459803710851,169.0,84.9,100.0,Census Tract 4006
2015-2019,26161400600,10-14,58,53.9351462406472,58.0,53.9,100.0,Census Tract 4006
2015-2019,26161400600,15-17,117,65.76473218982953,117.0,65.8,100.0,Census Tract 4006
2015-2019,26161400700,total,2887,381,2887.0,381.0,100.0,Census Tract 4007
2015-2019,26161400700,0-4,44,34.132096331752024,44.0,34.1,100.0,Census Tract 4007
2015-2019,26161400700,5-9,95,38.41874542459709,95.0,38.4,100.0,Census Tract 4007
2015-2019,26161400700,10-14,71,41.4004830889689,71.0,41.4,100.0,Census Tract 4007
2015-2019,26161400700,15-17,26,21.213203435596427,26.0,21.2,100.0,Census Tract 4007
2015-2019,26161400800,total,3224,600,3224.0,600.0,100.0,Census Tract 4008
2015-2019,26161400800,0-4,0,14.142135623730951,0.0,14.1,100.0,Census Tract 4008
2015-2019,26161400800,5-9,0,14.142135623730951,0.0,14.1,100.0,Census Tract 4008
2015-2019,26161400800,10-14,0,14.142135623730951,0.0,14.1,100.0,Census Tract 4008
2015-2019,26161400800,15-17,0,14.142135623730951,0.0,14.1,100.0,Census Tract 4008
2015-2019,26161402100,total,3046,313,3046.0,313.0,100.0,Census Tract 4021
2015-2019,26161402100,0-4,33,25.495097567963924,33.0,25.5,100.0,Census Tract 4021
2015-2019,26161402100,5-9,28,26.419689627245813,28.0,26.4,100.0,Census Tract 4021
2015-2019,26161402100,10-14,74,62.297672508690084,74.0,62.3,100.0,Census Tract 4021
2015-2019,26161402100,15-17,94,67.42403132415028,94.0,67.4,100.0,Census Tract 4021
2015-2019,26161402200,total,5261,646,5261.0,646.0,100.0,Census Tract 4022
2015-2019,26161402200,0-4,0,21.213203435596427,0.0,21.2,100.0,Census Tract 4022
2015-2019,26161402200,5-9,5,6.4031242374328485,5.0,6.4,100.0,Census Tract 4022
2015-2019,26161402200,10-14,0,21.213203435596427,0.0,21.2,100.0,Census Tract 4022
2015-2019,26161402200,15-17,19,16.552945357246852,19.0,16.6,100.0,Census Tract 4022
2015-2019,26161402300,total,2624,160,2624.0,160.0,100.0,Census Tract 4023
2015-2019,26161402300,0-4,95,40.80441152620633,95.0,40.8,100.0,Census Tract 4023
2015-2019,26161402300,5-9,71,33.60059523282288,71.0,33.6,100.0,Census Tract 4023
2015-2019,26161402300,10-14,144,62.968245965724655,144.0,63.0,100.0,Census Tract 4023
2015-2019,26161402300,15-17,64,37.48332962798263,64.0,37.5,100.0,Census Tract 4023
2015-2019,26161402500,total,2330,153,2330.0,153.0,100.0,Census Tract 4025
2015-2019,26161402500,0-4,141,58.7962583843564,141.0,58.8,100.0,Census Tract 4025
2015-2019,26161402500,5-9,126,58.008620049092706,126.0,58.0,100.0,Census Tract 4025
2015-2019,26161402500,10-14,142,62.20128616033595,142.0,62.2,100.0,Census Tract 4025
2015-2019,26161402500,15-17,31,24.166091947189148,31.0,24.2,100.0,Census Tract 4025
2015-2019,26161402600,total,2532,348,2532.0,348.0,100.0,Census Tract 4026
2015-2019,26161402600,0-4,135,41.036569057366385,135.0,41.0,100.0,Census Tract 4026
2015-2019,26161402600,5-9,87,39.395431207184416,87.0,39.4,100.0,Census Tract 4026
2015-2019,26161402600,10-14,25,32.57299494980466,25.0,32.6,100.0,Census Tract 4026
2015-2019,26161402600,15-17,20,23.259406699226012,20.0,23.3,100.0,Census Tract 4026
2015-2019,26161402700,total,5319,366,5319.0,366.0,100.0,Census Tract 4027
2015-2019,26161402700,0-4,235,84.0535543567314,235.0,84.1,100.0,Census Tract 4027
2015-2019,26161402700,5-9,386,139.52060779684126,386.0,139.5,100.0,Census Tract 4027
2015-2019,26161402700,10-14,479,155.08062419270823,479.0,155.1,100.0,Census Tract 4027
2015-2019,26161402700,15-17,216,76.21679604916491,216.0,76.2,100.0,Census Tract 4027
2015-2019,26161403100,total,1510,88,1510.0,88.0,100.0,Census Tract 4031
2015-2019,26161403100,0-4,39,21.470910553583888,39.0,21.5,100.0,Census Tract 4031
2015-2019,26161403100,5-9,146,44.045431091090485,146.0,44.0,100.0,Census Tract 4031
2015-2019,26161403100,10-14,112,39.395431207184416,112.0,39.4,100.0,Census Tract 4031
2015-2019,26161403100,15-17,102,38.58756276314947,102.0,38.6,100.0,Census Tract 4031
2015-2019,26161403200,total,3084,179,3084.0,179.0,100.0,Census Tract 4032
2015-2019,26161403200,0-4,132,74.73285756613352,132.0,74.7,100.0,Census Tract 4032
2015-2019,26161403200,5-9,150,82.07313811473277,150.0,82.1,100.0,Census Tract 4032
2015-2019,26161403200,10-14,175,65.45991139621256,175.0,65.5,100.0,Census Tract 4032
2015-2019,26161403200,15-17,119,50.32891812864647,119.0,50.3,100.0,Census Tract 4032
2015-2019,26161403300,total,3794,231,3794.0,231.0,100.0,Census Tract 4033
2015-2019,26161403300,0-4,268,118.00423721205946,268.0,118.0,100.0,Census Tract 4033
2015-2019,26161403300,5-9,174,75.16648189186455,174.0,75.2,100.0,Census Tract 4033
2015-2019,26161403300,10-14,171,68.0,171.0,68.0,100.0,Census Tract 4033
2015-2019,26161403300,15-17,102,53.5350352572967,102.0,53.5,100.0,Census Tract 4033
2015-2019,26161403400,total,3064,154,3064.0,154.0,100.0,Census Tract 4034
2015-2019,26161403400,0-4,150,57.801384066473695,150.0,57.8,100.0,Census Tract 4034
2015-2019,26161403400,5-9,173,49.73932046178355,173.0,49.7,100.0,Census Tract 4034
2015-2019,26161403400,10-14,192,60.30754513325841,192.0,60.3,100.0,Census Tract 4034
2015-2019,26161403400,15-17,92,44.598206241955516,92.0,44.6,100.0,Census Tract 4034
2015-2019,26161403500,total,3078,187,3078.0,187.0,100.0,Census Tract 4035
2015-2019,26161403500,0-4,109,54.644304369257014,109.0,54.6,100.0,Census Tract 4035
2015-2019,26161403500,5-9,188,83.48652585896721,188.0,83.5,100.0,Census Tract 4035
2015-2019,26161403500,10-14,152,55.569775957799216,152.0,55.6,100.0,Census Tract 4035
2015-2019,26161403500,15-17,76,49.92995093127971,76.0,49.9,100.0,Census Tract 4035
2015-2019,26161403600,total,5443,326,5443.0,326.0,100.0,Census Tract 4036
2015-2019,26161403600,0-4,143,74.24957912338628,143.0,74.2,100.0,Census Tract 4036
2015-2019,26161403600,5-9,205,92.02173656261873,205.0,92.0,100.0,Census Tract 4036
2015-2019,26161403600,10-14,188,83.7376856618333,188.0,83.7,100.0,Census Tract 4036
2015-2019,26161403600,15-17,192,102.2154587134451,192.0,102.2,100.0,Census Tract 4036
2015-2019,26161403800,total,3073,207,3073.0,207.0,100.0,Census Tract 4038
2015-2019,26161403800,0-4,205,70.0357051795725,205.0,70.0,100.0,Census Tract 4038
2015-2019,26161403800,5-9,103,54.40588203494178,103.0,54.4,100.0,Census Tract 4038
2015-2019,26161403800,10-14,202,91.76055797563569,202.0,91.8,100.0,Census Tract 4038
2015-2019,26161403800,15-17,81,36.76955262170047,81.0,36.8,100.0,Census Tract 4038
2015-2019,26161404100,total,3151,395,3151.0,395.0,100.0,Census Tract 4041
2015-2019,26161404100,0-4,156,63.63961030678928,156.0,63.6,100.0,Census Tract 4041
2015-2019,26161404100,5-9,196,88.75246475450696,196.0,88.8,100.0,Census Tract 4041
2015-2019,26161404100,10-14,139,71.34423592694787,139.0,71.3,100.0,Census Tract 4041
2015-2019,26161404100,15-17,154,83.43860018001261,154.0,83.4,100.0,Census Tract 4041
2015-2019,26161404200,total,1802,159,1802.0,159.0,100.0,Census Tract 4042
2015-2019,26161404200,0-4,87,58.18075283115543,87.0,58.2,100.0,Census Tract 4042
2015-2019,26161404200,5-9,91,54.23098745182499,91.0,54.2,100.0,Census Tract 4042
2015-2019,26161404200,10-14,22,24.698178070456937,22.0,24.7,100.0,Census Tract 4042
2015-2019,26161404200,15-17,9,13.892443989449804,9.0,13.9,100.0,Census Tract 4042
2015-2019,26161404300,total,2740,149,2740.0,149.0,100.0,Census Tract 4043
2015-2019,26161404300,0-4,176,48.104053883222775,176.0,48.1,100.0,Census Tract 4043
2015-2019,26161404300,5-9,128,43.13930922024599,128.0,43.1,100.0,Census Tract 4043
2015-2019,26161404300,10-14,140,61.71709649683789,140.0,61.7,100.0,Census Tract 4043
2015-2019,26161404300,15-17,134,54.817880294662984,134.0,54.8,100.0,Census Tract 4043
2015-2019,26161404400,total,2126,117,2126.0,117.0,100.0,Census Tract 4044
2015-2019,26161404400,0-4,181,43.86342439892262,181.0,43.9,100.0,Census Tract 4044
2015-2019,26161404400,5-9,147,41.036569057366385,147.0,41.0,100.0,Census Tract 4044
2015-2019,26161404400,10-14,123,37.48332962798263,123.0,37.5,100.0,Census Tract 4044
2015-2019,26161404400,15-17,58,31.400636936215164,58.0,31.4,100.0,Census Tract 4044
2015-2019,26161404500,total,4190,435,4190.0,435.0,100.0,Census Tract 4045
2015-2019,26161404500,0-4,184,98.47842403288143,184.0,98.5,100.0,Census Tract 4045
2015-2019,26161404500,5-9,103,84.20213774008353,103.0,84.2,100.0,Census Tract 4045
2015-2019,26161404500,10-14,73,62.80127387243033,73.0,62.8,100.0,Census Tract 4045
2015-2019,26161404500,15-17,101,74.41102068914253,101.0,74.4,100.0,Census Tract 4045
2015-2019,26161404600,total,4776,283,4776.0,283.0,100.0,Census Tract 4046
2015-2019,26161404600,0-4,180,94.04786015641186,180.0,94.0,100.0,Census Tract 4046
2015-2019,26161404600,5-9,181,83.4865258589672,181.0,83.5,100.0,Census Tract 4046
2015-2019,26161404600,10-14,201,82.87943049997388,201.0,82.9,100.0,Census Tract 4046
2015-2019,26161404600,15-17,125,69.29646455628166,125.0,69.3,100.0,Census Tract 4046
2015-2019,26161405100,total,1786,182,1786.0,182.0,100.0,Census Tract 4051
2015-2019,26161405100,0-4,62,39.824615503479755,62.0,39.8,100.0,Census Tract 4051
2015-2019,26161405100,5-9,29,31.827660925679098,29.0,31.8,100.0,Census Tract 4051
2015-2019,26161405100,10-14,95,55.2177507691141,95.0,55.2,100.0,Census Tract 4051
2015-2019,26161405100,15-17,41,37.8021163428716,41.0,37.8,100.0,Census Tract 4051
2015-2019,26161405200,total,5001,300,5001.0,300.0,100.0,Census Tract 4052
2015-2019,26161405200,0-4,303,129.20139318134306,303.0,129.2,100.0,Census Tract 4052
2015-2019,26161405200,5-9,294,96.21330469326995,294.0,96.2,100.0,Census Tract 4052
2015-2019,26161405200,10-14,182,111.01801655587259,182.0,111.0,100.0,Census Tract 4052
2015-2019,26161405200,15-17,80,54.37830449729009,80.0,54.4,100.0,Census Tract 4052
2015-2019,26161405300,total,5282,197,5282.0,197.0,100.0,Census Tract 4053
2015-2019,26161405300,0-4,328,106.17438485811914,328.0,106.2,100.0,Census Tract 4053
2015-2019,26161405300,5-9,350,99.15644204992432,350.0,99.2,100.0,Census Tract 4053
2015-2019,26161405300,10-14,347,97.45255255764212,347.0,97.5,100.0,Census Tract 4053
2015-2019,26161405300,15-17,114,44.68780594300866,114.0,44.7,100.0,Census Tract 4053
2015-2019,26161405400,total,2201,160,2201.0,160.0,100.0,Census Tract 4054
2015-2019,26161405400,0-4,108,49.8196748283246,108.0,49.8,100.0,Census Tract 4054
2015-2019,26161405400,5-9,163,66.48308055437865,163.0,66.5,100.0,Census Tract 4054
2015-2019,26161405400,10-14,42,36.61966684720111,42.0,36.6,100.0,Census Tract 4054
2015-2019,26161405400,15-17,49,40.70626487409524,49.0,40.7,100.0,Census Tract 4054
2015-2019,26161405500,total,2493,181,2493.0,181.0,100.0,Census Tract 4055
2015-2019,26161405500,0-4,202,89.30845424706443,202.0,89.3,100.0,Census Tract 4055
2015-2019,26161405500,5-9,112,68.0294054067798,112.0,68.0,100.0,Census Tract 4055
2015-2019,26161405500,10-14,89,50.92150822589606,89.0,50.9,100.0,Census Tract 4055
2015-2019,26161405500,15-17,6,14.142135623730951,6.0,14.1,100.0,Census Tract 4055
2015-2019,26161405600,total,4931,302,4931.0,302.0,100.0,Census Tract 4056
2015-2019,26161405600,0-4,373,114.86513831445988,373.0,114.9,100.0,Census Tract 4056
2015-2019,26161405600,5-9,282,91.35097153287424,282.0,91.4,100.0,Census Tract 4056
2015-2019,26161405600,10-14,285,120.54044964243332,285.0,120.5,100.0,Census Tract 4056
2015-2019,26161405600,15-17,198,74.33034373659252,198.0,74.3,100.0,Census Tract 4056
2015-2019,26161406000,total,3510,170,3510.0,170.0,100.0,Census Tract 4060
2015-2019,26161406000,0-4,174,76.96752561957543,174.0,77.0,100.0,Census Tract 4060
2015-2019,26161406000,5-9,147,58.7962583843564,147.0,58.8,100.0,Census Tract 4060
2015-2019,26161406000,10-14,224,59.99999999999999,224.0,60.0,100.0,Census Tract 4060
2015-2019,26161406000,15-17,115,55.22680508593631,115.0,55.2,100.0,Census Tract 4060
2015-2019,26161407000,total,5003,290,1716.0,99.5,34.3,Census Tract 4070
2015-2019,26161407000,0-4,173,74.24284477308233,59.3,25.5,34.3,Census Tract 4070
2015-2019,26161407000,5-9,339,90.44335243676011,116.3,31.0,34.3,Census Tract 4070
2015-2019,26161407000,10-14,260,83.24061508662703,89.2,28.6,34.3,Census Tract 4070
2015-2019,26161407000,15-17,264,101.11874208078342,90.6,34.7,34.3,Census Tract 4070
2015-2019,26161414000,total,3408,323,3408.0,323.0,100.0,Census Tract 4140
2015-2019,26161414000,0-4,131,74.02702209328699,131.0,74.0,100.0,Census Tract 4140
2015-2019,26161414000,5-9,172,70.80254232723568,172.0,70.8,100.0,Census Tract 4140
2015-2019,26161414000,10-14,184,85.23496934944014,184.0,85.2,100.0,Census Tract 4140
2015-2019,26161414000,15-17,69,43.60045871318328,69.0,43.6,100.0,Census Tract 4140
2015-2019,26161414200,total,3034,296,3034.0,296.0,100.0,Census Tract 4142
2015-2019,26161414200,0-4,269,126.46343345014795,269.0,126.5,100.0,Census Tract 4142
2015-2019,26161414200,5-9,136,62.28964600958975,136.0,62.3,100.0,Census Tract 4142
2015-2019,26161414200,10-14,178,101.01980003939822,178.0,101.0,100.0,Census Tract 4142
2015-2019,26161414200,15-17,90,55.569775957799216,90.0,55.6,100.0,Census Tract 4142
2015-2019,26161414300,total,3284,264,3284.0,264.0,100.0,Census Tract 4143
2015-2019,26161414300,0-4,161,79.12016177940994,161.0,79.1,100.0,Census Tract 4143
2015-2019,26161414300,5-9,131,60.876925020897694,131.0,60.9,100.0,Census Tract 4143
2015-2019,26161414300,10-14,126,45.34313619501854,126.0,45.3,100.0,Census Tract 4143
2015-2019,26161414300,15-17,100,40.6078810084939,100.0,40.6,100.0,Census Tract 4143
2015-2019,26161414500,total,2989,169,2989.0,169.0,100.0,Census Tract 4145
2015-2019,26161414500,0-4,269,71.28113354878695,269.0,71.3,100.0,Census Tract 4145
2015-2019,26161414500,5-9,187,58.7962583843564,187.0,58.8,100.0,Census Tract 4145
2015-2019,26161414500,10-14,150,53.82378656319156,150.0,53.8,100.0,Census Tract 4145
2015-2019,26161414500,15-17,74,36.06937759374287,74.0,36.1,100.0,Census Tract 4145
2015-2019,26161414700,total,1606,146,1606.0,146.0,100.0,Census Tract 4147
2015-2019,26161414700,0-4,85,34.20526275297414,85.0,34.2,100.0,Census Tract 4147
2015-2019,26161414700,5-9,27,22.47220505424423,27.0,22.5,100.0,Census Tract 4147
